title,abstract,date,section,url
"Global warming over past 150 years has wiped out 6,500 years of cooling, study says","A new study noted that global warming linked to human activity has wiped out the previous 6,500 years of natural global cooling.","July 3, 2020",science,https://www.foxnews.com/science/global-warming-over-past-150-years-has-wiped-out-6500-years-of-cooling-study-says
"South Pole has warmed at over 3 times the global rate for decades, scientists say","The South Pole has warmed more than three times the global rate for the past three decades, a new study reports.","July 2, 2020",science,https://www.foxnews.com/science/south-pole-warmed-the-global-rate-decades
"2 lightning 'megaflashes' broke previous records for distance and time, World Meteorological Organization says",Two extreme bolts of lightning have broken records for both duration and distance.,"June 29, 2020",science,https://www.foxnews.com/science/two-lightning-megaflashes-broke-previous-records-distance-time
Siberian town records 100 degree F day — the hottest in Arctic history,"Siberia — the land of black snow, blood rain and spontaneous solar eclipses — may have just set a dire new climate record. On Saturday (June 20), temperatures in the far-north town of Verkhoyansk broke 100 degrees Fahrenheit (38 degrees Celsius) for the first time, according to news reports.","June 25, 2020",science,https://www.foxnews.com/science/siberian-town-records-100-degree-f-day-the-hottest-in-arctic-history
Temperature hits 100 degrees Fahrenheit in Arctic Russian town,A Siberian town with the world's widest temperature range has recorded a new high amid a heat wave that is contributing to severe forest fires.,"June 24, 2020",science,https://www.foxnews.com/world/temperature-hits-100-f-degrees-in-arctic-russian-town
"May 2020 tied the hottest May on record, forecasters say",The heat was on last month.,"June 21, 2020",science,https://www.foxnews.com/us/may-2020-weather-record-warm-climate-temperature-forecast
"Archery could date back 48,000 years in South Asia, study says","Researchers have unveiled new evidence showing that early humans living in Sri Lanka around 48,000 years ago crafted hunting tools from animal bones.","June 15, 2020",science,https://www.foxnews.com/science/archery-could-date-back-48000-years-south-asia
Dramatic images show how huge reservoir dwindled to a tiny stream in heat wave,Some dramatic aerial images reveal how sweltering temperatures turned a formerly brimming reservoir into a sad-looking stream.,"June 13, 2020",science,https://www.foxnews.com/tech/dramatic-huge-reservoir-dwindled-heatwave-tiny-stream
"Sea level rise could wipe out mangrove forests by 2050, study says","Mangrove forests could drown under rising seas by 2050 if more is not done to curb greenhouse gas emissions, according to a new study.","June 5, 2020",science,https://www.foxnews.com/science/sea-level-rise-could-wipe-out-mangrove-forests-by-2050
"Antarctica research station sees sun set for last time in 5 weeks, enters ‘twilight zone’","Expeditioners at the bottom of the world are now in what's known as the ""twilight zone"" after the sun set for the last time in several weeks.","June 4, 2020",science,https://www.foxnews.com/world/antarctica-sunset-winter-darkness-research-station-twilight-zone
"As China's coronavirus shutdowns end, air pollutants rise to traditional levels","As economic activity resumes in China following the first wave of the coronavirus pandemic, levels of the air pollutant nitrogen dioxide (NO2) are rising to traditional standards for the first time this year. ","June 4, 2020",science,https://www.foxnews.com/science/chinas-covid-19-shutdowns-end-levels-of-air-pollutants-rise-to-traditional-levels-once-more
Siberian heatwave sparks 'zombie' wildfire fears,A heatwave in Siberia is sparking concerns about “zombie” wildfires that have been smoldering since last year.,"May 30, 2020",science,https://www.foxnews.com/science/siberian-heatwave-sparks-zombie-wildfire-fears
"Human activity threatens 50 billion years of evolutionary history, study reveals","Our human footprint--and the changes it has wrought--is threatening some of the most unique species on Earth, a new study reveals.","May 29, 2020",science,https://www.foxnews.com/science/human-activity-threatens-50-billion-years-of-evolutionary-history-study-reveals
"Hurricanes are growing stronger as climate warms, new NOAA study shows","Hurricanes are reportedly strengthening as the Earth's climate grows warmer, according to a new study.","May 27, 2020",science,https://www.foxnews.com/science/hurricanes-growing-stronger-climate-warms
"Climate change will turn Antarctica's coast green, algae seen from space, study says","Experts from the University of Cambridge suggest that climate change will turn the coast of Antarctica green, resulting in blooms of algae so thick and strong they could be seen from space.","May 23, 2020",science,https://www.foxnews.com/science/climate-change-antarcticas-coast-green-algae-seen-from-space-study-says
'Potentially fatal combinations' of heat and humidity are showing up 'decades' before they were expected,"A new study has warned that ""potentially fatal combinations"" of humidity and heat are starting to show up around the globe, conditions that were not expected to show up for ""decades.""","May 20, 2020",science,https://www.foxnews.com/science/potentially-fatal-combinations-heat-humidity-decades-before-expected
"Sea levels could rise as much 4 feet by 2100 and 16 feet by 2300, scientists warn","A new study suggests that if global temperatures rise by another 3.5 degrees Celsius, sea levels could rise by an additional 4 feet by the end of the century and 16 feet by the year 2300.","May 18, 2020",science,https://www.foxnews.com/science/sea-levels-rise-as-much-four-feet-by-2100-16-feet-by-2300-scientists-warn
Iceland uses coronavirus stimulus money to fight climate change,"Last week, the Icelandic government rolled out several new environmental policies and proposals addressing climate change as part of the country's second COVID-19 economic stimulus package.","May 13, 2020",science,https://www.foxnews.com/science/iceland-coronavirus-stimulus-climate-change-reforestation
"Climate change is influencing where tropical cyclones happen most frequently, study says","While there has not been an increase in the global average number of tropical cyclones over the last four decades, a new study says that climate change has been influencing where exactly those deadly storms rage.","May 9, 2020",science,https://www.foxnews.com/us/climate-change-tropical-cyclone-hurricane-typhoon-tropical-storm-noaa-study-weather-atlantic-pacific-indian-ocean
US will see increasing number of extreme climate events by 2050: study,"The U.S. will most likely be exposed to a larger number of extreme climate events such as more frequent heat waves, longer droughts and more intense floods, according to a new report that also warns of negative health consequences.","May 7, 2020",science,https://www.foxnews.com/science/us-increasing-number-extreme-climate-events-by-2050
"Ice melt in Greenland, Antarctica shown in new satellite images",Two new satellite images reveal that Earth's ice melt is noticeable from space.,"May 6, 2020",science,https://www.foxnews.com/science/new-maps-rapid-state-ice-melt-greenland-antarctica
Fossil shows cold-blooded frogs lived on warm Antarctica,A 40 million-year-old frog fossil has revealed that cold-blooded frogs once inhabited a warm Antarctica.,"May 5, 2020",science,https://www.foxnews.com/science/fossil-shows-cold-blooded-frogs-lived-on-warm-antarctica
Has the world’s largest iceberg begun its death march?,The world's largest iceberg has gotten a bit smaller.,"April 25, 2020",science,https://www.foxnews.com/science/has-worlds-largest-iceberg-begun-its-death-march
Disturbing study says Arctic Ocean could have ice-free summers in 30 years,"A shocking new study says that the ice in the Arctic Ocean will disappear by 2050, which could have ""substantial"" implications on the ecosystem and the climate in the region.","April 24, 2020",science,https://www.foxnews.com/science/arctic-ocean-ice-free-summers-next-30-years
"Climate-driven 'megadrought' is emerging in Western US, study says","The American West may be entering into a ""megadrought"" worse than any in the historical record, a new climate study from Columbia University suggested.","April 23, 2020",science,https://www.foxnews.com/science/climate-driven-megadrought-emerging-western-us-study-says
NASA says ozone depletion above Arctic hits 'record low',NASA said the depletion of the ozone layer above the Arctic reached a record level in March.,"April 18, 2020",science,https://www.foxnews.com/science/nasa-ozone-depletion-above-arctic-record-low
"Volcano emissions released during ancient mass extinction offer us a warning, scientists say",Volcanic eruptions that played a role in triggering a mass extinction 200 million years ago offer a sober warning for us today amid our warming climate.,"April 17, 2020",science,https://www.foxnews.com/science/volcanoes-emissions-ancient-mass-extinction-warning
Gigantic hole opens in ozone layer over the Arctic,A rare and very large hole has opened up in the ozone layer over the Arctic.,"April 8, 2020",science,https://www.foxnews.com/science/gigantic-hole-opens-in-ozone-layer-over-the-arctic
"Volcanic activity likely changed the Earth's climate 200M years ago, study says",A new study suggests that volcanic eruptions severely altered the climate of the planet at the end of the Triassic period more than 200 million years ago.,"April 8, 2020",science,https://www.foxnews.com/science/volcanic-activity-changed-earths-climate-200m-years-ago
"Great Barrier reef sees most widespread bleaching ever recorded, scientists say",Australia's Great Barrier reef is experiencing its most widespread bleaching event ever recorded.,"April 8, 2020",science,https://www.foxnews.com/science/great-barrier-reef-widespread-bleaching-ever-recorded
Evidence of ancient rainforest in Antarctica point to warmer prehistoric world,"Rainforests near the South Pole? It may sound far-fetched, but new research indicates the Antarctic climate was much warmer some 90 million years ago.","April 7, 2020",science,https://www.foxnews.com/science/ancient-rainforest-antarctica-point-to-warmer-prehistoric-world
Ozone layer is healing thanks to 'growing evidence' the Montreal Protocol works,"A newly published study notes that the ozone layer is continuing to heal and could recover completely, thanks to the global actions from the 1987 Montreal Protocol.","April 2, 2020",science,https://www.foxnews.com/science/ozone-layer-healing-growing-evidence-montreal-protocol
"Greenland shed enormous 600B tons of ice last year, scientists warn","A disturbing new study notes that Greeland lost 600 billion tons of ice by the end of last summer, enough to raise global sea levels 2.2 millimeters in just two months by itself.","March 30, 2020",science,https://www.foxnews.com/science/greenland-shed-600b-tons-of-ice
"Future may bring more extreme storms and heat waves, study claims","A warming climate could worsen future extreme weather more than previously thought, new research reveals.","March 20, 2020",science,https://www.foxnews.com/science/future-may-bring-more-extreme-storms-and-heat-waves-study-claims
Ice loss in Antarctica and Greenland increased sixfold in the last 30 years,"Antarctica and Greenland are losing ice six times faster than in the 1990s, a pair of studies in the journal Nature show. ","March 19, 2020",science,https://www.foxnews.com/science/ice-loss-in-antarctica-and-greenland-increased-sixfold-in-the-last-30-years
"Amazon rainforest could reach 'point of no return' and vanish in 50 years, experts say","A shocking new study suggests that the Amazon rainforest could reach the ""point of no return"" and disappear within 50 years.","March 17, 2020",science,https://www.foxnews.com/science/amazon-rainforest-point-of-no-return-vanish-in-50-years
5 interesting facts about the moon,The moon has been the Earth's companion in the Solar System for almost 5 billion years. It is the only place beyond Earth where humans have set foot.,"March 16, 2020",science,https://www.foxnews.com/science/5-interesting-facts-about-the-moon
Heat stress could impact 1.2 billion people each year by end of century,"Heat stress from extreme heat and humidity will annually impact 1.2 billion people by 2100, according to a shocking new study.","March 16, 2020",science,https://www.foxnews.com/science/heat-stress-could-impact-1-billion-people-each-year-by-end-of-century
Bears come out of hibernation early after hottest winter in history,Bears worldwide are coming out of hibernation a month or more ahead of schedule -- and scientists are blaming one of the hottest winters on record.,"March 12, 2020",science,https://www.foxnews.com/science/bears-end-hibernation-early-hottest-winter
Ostrich eggshell beads were swapped like 'Stone Age Facebook and Twitter likes' 30K years ago,"Mankind's ancestors may have exchanged ostrich eggshell beads with one another, the ""Stone Age versions of Facebook or Twitter ‘likes,'"" according to a new study.","March 12, 2020",science,https://www.foxnews.com/science/ostrich-eggshell-beads-swapped-like-stone-age-facebook-twitter-likes
Tropical forests losing their ability to absorb carbon: study,"A new study is reporting that the world's tropical forests are losing their capacity to absorb carbon dioxide (C02), raising alarms about the prospect of accelerating increasing climate breakdown.","March 10, 2020",science,https://www.foxnews.com/science/tropical-forests-losing-ability-absorb-carbon
"Greenhouse emissions would have to drop by four times targets to avoid 'climate disaster,' study claims","A decade of inactivity means that countries worldwide must do far more to avoid ""climate disaster,"" an alarming new study claims.","March 7, 2020",science,https://www.foxnews.com/science/greenhouse-emissions-drop-climate-disaster
"Half of world’s beaches will disappear by 2100 because of climate change, experts say","Almost half of the world's sandy beaches could be gone by 2100 if climate change continues as is, according to a new study published on Monday.","March 4, 2020",science,https://www.foxnews.com/science/half-worlds-beaches-disappear-by-2100-climate-change
Hidden island uncovered in Antarctica after melting glaciers reveal its shore,An Antarctic island that was once hidden has been uncovered after melting glaciers caused by high temperatures revealed its shore.,"March 2, 2020",science,https://www.foxnews.com/science/hidden-island-antarctica-melting-glaciers
"Heritage Foundation researcher: Green New Deal 'would devastate the economy,' hit working families hardest","Democrats' proposed Green New Deal (GND) could end up costing households much more than they bargained for, Heritage Foundation Research Fellow Joel Griffith said Friday. ","February 28, 2020",science,https://www.foxnews.com/media/green-new-deal-cost-households-joel-griffith
Bizarre-looking fish could help solve world hunger,"A bizarre-looking fish could be the key to helping solve the world's hunger issue, according to a new study.","February 28, 2020",science,https://www.foxnews.com/science/bizarre-looking-fish-could-help-solve-world-hunger
Climate change and pollution could eliminate nearly all coral reefs by end of century,"Coral reefs around the world are dying and scientists are looking at a variety of ways to save these endangered structures, including growing them in labs and trying to make them pollution-resistant.","February 25, 2020",science,https://www.foxnews.com/science/climate-change-pollution-eliminate-coral-reefs
"Elon Musk takes shot at Bill Gates, cites 'underwhelming' conversations","Following an interview where Microsoft co-founder Bill Gates revealed that he purchased a new Porsche and gave credit to Elon Musk's Tesla for pushing the car industry to go electric, Musk took a shot at the world's richest man, saying his conversations with him have been ""underwhelming.""","February 20, 2020",science,https://www.foxnews.com/tech/elon-musk-takes-shot-at-bill-gates-cites-underwhelming-conversations
Antarctica just saw its all-time hottest day ever,"Antarctica just experienced its single hottest day ever recorded, hitting a high of 69.35 degrees Fahrenheit (20.75 degrees Celsius) on Feb. 9, a team of Argentine researchers reported.","February 18, 2020",science,https://www.foxnews.com/science/antarctica-just-saw-its-all-time-hottest-day-ever
Jeff Bezos donates $10B to fight climate change,Amazon CEO Jeff Bezos announced on Monday that he will commit a whopping $10 billion to fight climate change as part of a new initiative.,"February 18, 2020",science,https://www.foxnews.com/science/jeff-bezos-donates-10b-to-fight-climate-change
Extreme weather could cause a massive economic recession 'like we've never seen before',"A shocking new study says that extreme weather events caused by climate change could result in an economic recession ""the likes of which we've never seen before.""","February 17, 2020",science,https://www.foxnews.com/science/extreme-weather-cause-economic-recession-like-weve-never-seen-before
"Antarctica temperatures reach 69 degrees for the first time ever, scientists say",Temperatures in Antarctica were hotter than 68 degrees Fahrenheit for the first time ever last Sunday.,"February 17, 2020",science,https://www.foxnews.com/science/antarctica-temperatures-reach-69-degrees-for-the-first-time-ever-scientists-say
"Ancient Antarctic ice melt made sea levels rise almost 10 feet some 129,000 years ago","Ancient Antarctic ice melt caused sea levels to rise by almost 10 feet approximately 129,000 years ago, according to scientists, who warn that it could happen again.","February 14, 2020",science,https://www.foxnews.com/science/ancient-antarctic-ice-melt-made-sea-levels-rise-almost-10-feet-more-than-129000-years-ago
"Climate change could destroy half of Earth's animal and plant species in the next 50 years, disturbing study says",A disturbing new study suggests that climate change could wipe out half of the planet’s animal and plant species by 2070.,"February 13, 2020",science,https://www.foxnews.com/science/climate-change-destroy-half-earths-animal-plant-species-in-50-years
What happens in a nuclear apocalypse?,"Since the creation of the atom bomb, the threat of nuclear war has loomed. Endless films and books have dealt with the nuclear apocalypse and its aftermath, but what would a nuclear apocalypse really look like?","February 13, 2020",science,https://www.foxnews.com/science/what-happens-in-a-nuclear-apocalypse
Did closing the ozone hole help slow Arctic warming?,The global treaty that protected the Earth's ozone layer did more than just maintain a crucial protective covering for our planet.,"February 12, 2020",science,https://www.foxnews.com/science/closing-ozone-hole-help-slow-arctic-warming
"15,000 year-old viruses locked in a Tibetan glacier could be released","A massive glacier on the northwestern Tibetan Plateau in China has been the home to never-before-seen viruses, trapped for 15,000 years.","January 23, 2020",science,https://www.foxnews.com/science/viruses-tibetan-glacier-climate-change
Mnuchin says Greta Thunberg should study economics before calling for fossil fuel divestment,"U.S. Treasury Secretary Steven Mnuchin took a shot at Greta Thunberg -- the famed teen climate activist -- on Thursday over her push at the World Economic Forum in Davos, Switzerland, for companies to immediately cease all investments in fossil fuels.","January 23, 2020",science,https://www.foxnews.com/politics/mnuchin-says-thunberg-should-study-economics-in-college-before-calling-on-divestment-of-fossil-fuel
Thunberg slams Davos elites on climate as Trump takes stage,"DAVOS, Switzerland (AP) — Young climate activists including Swedish teenager Greta Thunberg told business and political elites gathered Tuesday at the World Economic Forum that they aren't doing enough to tackle the climate emergency and warned them that time was running out.","January 23, 2020",science,https://www.foxnews.com/science/thunberg-slams-davos-elites-on-climate-as-trump-takes-stage
"1,200-year-old Viking climate change prediction engraved in stone","Crocodiles have survived on Earth for 200 million years, but the prehistoric version of the resilient reptile was warm-blooded and not cold-blooded like the modern-day version, new research shows.","January 21, 2020",science,https://www.foxnews.com/science/viking-climate-change-prediction-stone
"Gigantic sea wall could defend New York from future storms, US Army study claims","If New York built a massive, multibillion dollar sea wall in the ocean, could it safeguard 8.6 million people from storm surges similar to Hurricane Sandy in 2012?","January 21, 2020",science,https://www.foxnews.com/science/gigantic-sea-wall-new-york-storm-us-army
Fires set stage for irreversible forest losses in Australia,Australia’s forests are burning at a rate unmatched in modern times and scientists say the landscape is being permanently altered as a warming climate brings profound changes to the island continent.,"January 20, 2020",science,https://www.foxnews.com/science/fires-set-stage-for-irreversible-forest-losses-in-australia
What is the Doomsday Clock?,"The world has been just two minutes away from an “apocalypse” for the last two years – at least, that’s what the Doomsday Clock is saying. But what does that mean, exactly?","January 20, 2020",science,https://www.foxnews.com/science/what-is-the-doomsday-clock
Significant Mount Everest ice loss revealed in spy satellite images,"The glaciers around Mount Everest have lost a staggering amount of ice, according to declassified spy satellite photographs.","January 17, 2020",science,https://www.foxnews.com/science/significant-mount-everest-ice-loss-spy-satellite-images
"Earth's oceans have warmed by rate of more than 3B atomic bombs over past 70 years, shocking study says",A shocking new study notes that the amount of heat that has been put into the planet's oceans from human activity over the past 70 years is the equivalent of more than 3 billion atomic bombs.,"January 15, 2020",science,https://www.foxnews.com/science/earth-oceans-warming-3b-atomic-bombs-over-past-70-years
Fever chart: Earth had its hottest decade on record in 2010s,"WASHINGTON (AP) — The decade that just ended was by far the hottest ever measured on Earth, capped off by the second-warmest year on record, two U.S. agencies reported Wednesday. And scientists said they see no end to the way man-made climate change keeps shattering records.","January 15, 2020",science,https://www.foxnews.com/science/fever-chart-earth-had-its-hottest-decade-on-record-in-2010s
Australia's Kangaroo Island shows burn scars on one-third of land in stunning NASA image,NASA's Terra satellite captured the extent of damage from the wildfires that ravaged Australia's Kangaroo Island.,"January 15, 2020",science,https://www.foxnews.com/science/australias-kangaroo-island-burn-scars-stunning-nasa-image
Scientists in Florida Keys spending $100 million to stop coral reef deaths,"Key Largo, Fla. –– Technicolor coral once covered stretches of underwater reefs in the Florida Keys and beyond. But now, they are dying and researchers have likened them to abandoned underwater cities.","January 7, 2020",science,https://www.foxnews.com/science/abandoned-cities-scientists-spending-100-million-to-stop-coral-reef-deaths
Top 5 most outrageous 2020 doomsday predictions that didn't pan out,Here are the five worst predictions that serious people made about 2020 that failed to pan out.,"January 7, 2020",science,https://www.foxnews.com/us/top-5-most-outrageous-2020-doomsday-predictions
Polar bears birthing could be disrupted by warming climate,"Newborn polar bears are able to survive the bone-chilling Arctic winter -- where temperatures can fall to negative 30 degrees Celsius or lower -- by seeking warmth in their mothers' dens. However, new research claims that if current trends continue, cubs along Alaska's northern coast might perish outside instead.","December 27, 2019",science,https://www.foxnews.com/science/polar-bears-birthing-warming-climate
"New ‘ice river’ detected at Arctic glacier adds to rising seas, scientists say",Geologists have for the first time seen rapid ice loss at the Vavilov ice cap in the Arctic Circle.,"December 23, 2019",science,https://www.foxnews.com/science/new-ice-river-detected-at-arctic-glacier-adds-to-rising-seas-scientists-say
Alaskan glacier seen shrinking over time in incredible new images,The retreat of Alaska's Columbia glacier over the last 47 years can be seen in a new series of incredible images.,"December 17, 2019",science,https://www.foxnews.com/science/alaskan-glacier-shrinking-over-time-in-incredible-images
"Greenland ice melt 'is accelerating,' new study reveals","The Greenland ice sheet's losses have accelerated dramatically since the 1990s and it's now losing more than seven times as much ice per year, according to a new study.","December 10, 2019",science,https://www.foxnews.com/science/greenland-ice-melt-accelerating-study
Climate scientists try to cut their own carbon footprints,"For years, Kim Cobb was the Indiana Jones of climate science. The Georgia Tech professor flew to the caves of Borneo to study ancient and current climate conditions. She jetted to a remote South Pacific island to see the effects of warming on coral.","December 10, 2019",science,https://www.foxnews.com/science/climate-scientists-try-to-cut-their-own-carbon-footprints
"Massive animals in Australia died from humans and climate change, study says","Nearly 42,000 years ago, massive animals such as six-foot-tall birds, 23-foot long lizards and wombat-like creatures the size of a Buick could be seen roaming the countryside. But a new study has found that these megafaunas became extinct because of human intervention and climate change. ","December 9, 2019",science,https://www.foxnews.com/science/massive-animals-australia-died-humans-climate-change
'Snowball Earth' discovery: Experts reveal how life survived prehistoric ice age,"Nearly 600 million years ago, a massive ice age radically altered the planet's climate, resulting in a ""Snowball Earth."" Now, researchers believe they have discovered how early animals on this planet survived — and thrived — during the colossal event.","December 6, 2019",science,https://www.foxnews.com/science/snowball-earth-discovery-life-prehistoric-ice-age
"At odds with Trump, Tim Cook, other tech CEOs, sign renewed commitment to Paris Agreement","Despite having a seemingly cordial relationship with President Trump, Apple CEO Tim Cook reiterated one grave area of disagreement on Monday — the Paris Agreement.","December 3, 2019",science,https://www.foxnews.com/tech/donald-trump-tim-cook-other-tech-ceos-sign-renewed-commitment-paris-agreement
"Gigantic tsunami pushed boulders as heavy as tanks inland, scientists say","A gigantic and powerful tsunami with 49-foot waves that tossed boulders as heavy as tanks inundated Oman about 1,000 years ago, scientists say.","December 2, 2019",science,https://www.foxnews.com/science/gigantic-tsunami-pushed-boulders-heavy-tanks-inland
"2019 could be Earth’s second-hottest year, NOAA finds","2019 is poised to be either the second or third-warmest year on record, according to newly released data from the U.S. government.","November 22, 2019",science,https://www.foxnews.com/science/2019-could-be-earths-second-hottest-year
"Venice suffers worst flooding in 50 years, mayor blames climate change",Venice is in a state of emergency as the Italian city deals with the aftermath of one of the worst floods in its history.,"November 20, 2019",science,https://www.foxnews.com/science/venice-suffers-worst-flooding-in-50-years-mayor-blames-climate-change
The Arctic's most stable sea ice is vanishing alarmingly fast,"After climate change melts the Arctic Ocean's year-round ice cover, only the region's oldest, thickest ice will remain ... or will it? A new study offers a dire warning that even this ice is at risk.","November 15, 2019",science,https://www.foxnews.com/science/the-arctics-most-stable-sea-ice-is-vanishing-alarmingly-fast
Deadly seal virus could be spreading faster from melting Arctic ice,A deadly virus impacting seals may be spreading faster due to the loss of Arctic sea ice from warming temperatures.,"November 13, 2019",science,https://www.foxnews.com/science/deadly-seal-virus-spreading-melting-arctic-ice
"World’s thickest mountain glacier is melting, new NASA images reveal",The slow decline of Alaska's Taku Glacier has become apparent in newly released photographs shared by NASA's Earth Observatory.,"November 8, 2019",science,https://www.foxnews.com/science/worlds-thickest-mountain-glacier-melting-nasa
Jane Fonda dismisses critics of her climate protests: ‘Those people don’t matter’,"Actress Jane Fonda reportedly spent the night in jail following her arrest Friday at a climate-change protest in Washington, D.C.","November 7, 2019",science,https://www.foxnews.com/entertainment/jane-fonda-dismisses-critics-of-her-climate-protests-those-people-dont-matter
"Sea levels to keep rising even if humanity hits climate targets, scientists warn","A new study warns that even if countries curb their carbon emissions pledge as part of the historic 2015 Paris climate agreement, sea levels will continue to rise.","November 7, 2019",science,https://www.foxnews.com/science/sea-levels-to-keep-rising-even-if-humanity-hits-climate-targets-scientists-warn
"Over 11,000 scientists warn of ‘climate emergency’","Earth is facing a ""climate emergency,"" a group of more than 11,000 scientists declared in a statement on Tuesday.","November 6, 2019",science,https://www.foxnews.com/science/11000-scientists-warn-of-climate-emergency
"Deforestation is overrated as environmental threat, study finds","Deforestation's contribution to climate change is vastly overestimated, a new study concludes.","November 5, 2019",science,https://www.foxnews.com/science/lost-trees-overrated-as-environmental-threat-study-finds
Trump can begin steps to pull US out of Paris climate deal,WASHINGTON (AP) — For more than two years President Donald Trump has talked about pulling the United States out of the landmark Paris climate agreement . Starting Monday he finally can do something about it.,"November 4, 2019",science,https://www.foxnews.com/science/trump-can-begin-steps-to-pull-us-out-of-paris-climate-deal
Leonardo DiCaprio praises Greta Thunberg as ‘a leader of our time’,Oscar-winning actor Leonardo DiCaprio had high praise for teenage climate change activist Greta Thunberg after the two met in California this week.,"November 4, 2019",science,https://www.foxnews.com/entertainment/leonardo-dicaprio-greta-thunberg-leader-of-our-time
Increased Antarctic sea ice may have contributed to past ice ages,"Upside-down ""rivers"" of warm ocean water may be one of the causes of Antarctica's ice shelves breaking up, leading to a rise in sea levels. A new study suggests that, in the past, increases in Antarctic sea ice in colder climates may have contributed to ice ages.","November 2, 2019",science,https://www.foxnews.com/science/explosion-antarctic-sea-ice-ice-age
Study triples population at risk of climate-triggered floods,"WASHINGTON (AP) — The number of people threatened by climate change-triggered flooding is about three times higher than previously thought, a new study says. But it's not because of more water.","October 30, 2019",science,https://www.foxnews.com/science/study-triples-population-at-risk-of-climate-triggered-floods
"Sea-level rise could threaten up to 480 million people, new study claims","Rising seas this century could flood coastal areas that up to 480 million people call home, according to a study published on Tuesday.","October 30, 2019",science,https://www.foxnews.com/science/sea-level-rise-threaten-480-million-people-study
$9.8B raised for global climate fund following damning UN reports,"As global concerns about the changes to the Earth's climate rise to heightened levels, a group helping poor nations around the world address the issue raised an additional $9.8 billion.","October 29, 2019",science,https://www.foxnews.com/science/global-climate-fund-raises-money
Endangered Antarctic glacier could soon create a massive new iceberg '4 times the size of Manhattan',"Two cracks are growing in western Antarctica's Pine Island Glacier, and they are an ominous warning that major ice loss is on the way. ","October 25, 2019",science,https://www.foxnews.com/science/endangered-antarctic-glacier-could-soon-create-a-massive-new-iceberg-4-times-the-size-of-manhattan
"Ozone hole is the smallest on record due to 'rare event,' NASA says","Unusual weather patterns in the upper atmosphere over Antarctica caused a drastic reduction in the ozone depletion, leaving the ozone with the smallest hole seen since its discovery in 1982, according to NASA and the National Oceanic and Atmospheric Administration.","October 22, 2019",science,https://www.foxnews.com/science/ozone-hole-smallest-on-record-nasa
"Antarctica's ice sheets contain radioactive chlorine gas 60 years after nuclear tests, study says","An explosive new study has found that nearly 60 years after nuclear tests were performed in the Pacific Ocean, radioactive chlorine is still leaking from ice sheets in Antarctica.","October 21, 2019",science,https://www.foxnews.com/science/antarcticas-ice-sheets-radioactive-chlorine-gas-nuclear-tests
"600M-year-old ice age caused 'Snowball Earth,' radically changing planet's climate","Researchers have discovered a massive ice age more than 600 million years ago radically altered the planet's climate, resulting in a ""Snowball Earth.""","October 21, 2019",science,https://www.foxnews.com/science/600m-year-old-ice-age-caused-a-snowball-earth-radically-changing-the-planets-climate
Scientists want to make a 3D map of the entire world before climate change ruins it,"To record the world's most vulnerable places before they disappear, we're going to need a lot of lasers.","October 16, 2019",science,https://www.foxnews.com/science/scientists-want-to-make-a-3d-map-of-the-entire-world-before-climate-change-ruins-it
"Extreme Arctic snowfall wiped out breeding of animals and plants, study reveals","An extreme snowfall event last year in northeast Greenland resulted in a major reproductive failure, scientists claim.","October 16, 2019",science,https://www.foxnews.com/science/extreme-arctic-snowfall-wiped-out-breeding-animals-plants
"'Boiling' sea discovered in Siberia, stunning scientists",Scientists in Russia have discovered a strange “boiling” sea in the waters of the Eastern Arctic.,"October 15, 2019",science,https://www.foxnews.com/science/boiling-sea-discovered-siberia
Mont Blanc ice loss revealed in aerial photos,Stunning new aerial photographs of Mont Blanc reveal the extent of ice loss in the Alps.,"October 11, 2019",science,https://www.foxnews.com/science/mont-blanc-ice-loss-revealed-new-aerial-photographs
"Ancient Mayans caused their own 'climate change,' shocking study says",A surprising new study suggests that ancient Mayans may have inadvertently caused their own demise by radically altering the climate.,"October 10, 2019",science,https://www.foxnews.com/science/ancient-mayans-caused-own-climate-change
"Nuclear war between India and Pakistan would unleash 'global climate catastrophe', scientists warn","A nuclear war between India and Pakistan would place the entire planet in jeopardy by unleashing a “climate catastrophe,” according to new research published in Science Advances, a journal of the American Association for the Advancement of Science.","October 9, 2019",science,https://www.foxnews.com/science/nuclear-war-between-india-pakistan-unleash-global-climate-catastrophe
Humans are disturbing Earth's carbon cycle more than the dinosaur-killing asteroid,"Since 1750, humans have disrupted Earth's carbon cycle more severely than have some of the most cataclysmic asteroid impacts in history — and, new research suggests, the long-term effects on our planet (see: out-of-control global warming, ocean acidification, mass extinction) could be much the same.","October 4, 2019",science,https://www.foxnews.com/science/humans-are-disturbing-earths-carbon-cycle-more-than-the-dinosaur-killing-asteroid
"In a global pandemic, which countries are safest havens?","If a pandemic was sweeping across the globe, where would you want to be in order to stay safe, not get infected and -- if it unfolds like a bad dystopian movie -- avoid being devoured by the disease-carrying zombies?","October 3, 2019",science,https://www.foxnews.com/science/in-a-global-pandemic-which-countries-are-safest-havens
Difficult but rewarding work: Planting trees to aid climate,"MADRE DE DIOS, Peru (AP) — Destruction of the forests can be swift. Regrowth is much, much slower.","October 2, 2019",science,https://www.foxnews.com/science/difficult-but-rewarding-work-planting-trees-to-aid-climate
